global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
178,178,1.0707777738571167,1.0707777738571167,1.0707777738571167,0.10637284070253372,0.10637284070253372,3.7089040279388428,3.7089040279388428,1.1870291233062744,1.1870291233062744,0.10637284070253372,0.37089040875434875,0.5935145616531372,0.953125,0.953125,0.9298433048433049,0.9298433048433049,0.9498530982905983,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998106658251814,0.6585460607893765,1.7503701448440552,193.64103270150372,mmbind_weighted_contrastive,1.0,"[""client_031"", ""client_010"", ""client_026"", ""client_027"", ""client_016"", ""client_032"", ""client_005"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
179,179,1.1095366477966309,1.1095366477966309,1.1095366477966309,0.16949762403964996,0.16949762403964996,3.7400429248809814,3.7400429248809814,1.13206946849823,1.13206946849823,0.16949762403964996,0.3740043044090271,0.566034734249115,0.953125,0.953125,0.9483387799564271,0.9483387799564271,0.9543147467320261,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998751755344047,0.6476800362579525,1.6726284623146057,199.98060380344396,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_030"", ""client_034"", ""client_019"", ""client_021"", ""client_009"", ""client_012"", ""client_022""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
180,180,1.023454189300537,1.023454189300537,1.023454189300537,0.046581532806158066,0.046581532806158066,3.8469316959381104,3.8469316959381104,1.184358835220337,1.184358835220337,0.046581532806158066,0.3846931755542755,0.5921794176101685,0.984375,0.984375,0.9740740740740742,0.9740740740740742,0.9850694444444444,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6525215110741556,1.658880591392517,196.74285952400533,mmbind_weighted_contrastive,1.0,"[""client_011"", ""client_014"", ""client_036"", ""client_002"", ""client_029"", ""client_020"", ""client_035"", ""client_000""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
181,181,1.059755563735962,1.059755563735962,1.059755563735962,0.09646166861057281,0.09646166861057281,3.744687795639038,3.744687795639038,1.1776500940322876,1.1776500940322876,0.09646166861057281,0.37446877360343933,0.5888250470161438,0.96875,0.96875,0.9729166666666668,0.9729166666666668,0.96875,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998779185106058,0.652034159284085,1.643712341785431,195.20266266705585,mmbind_weighted_contrastive,1.0,"[""client_038"", ""client_001"", ""client_027"", ""client_014"", ""client_029"", ""client_018"", ""client_030"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
182,182,1.0211706161499023,1.0211706161499023,1.0211706161499023,0.08313684165477753,0.08313684165477753,3.6787350177764893,3.6787350177764893,1.1403205394744873,1.1403205394744873,0.08313684165477753,0.36787351965904236,0.5701602697372437,0.9375,0.9375,0.922095238095238,0.922095238095238,0.9346726190476191,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998188952610927,0.6501864180900156,1.6563718914985657,198.9743564350938,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_010"", ""client_020"", ""client_028"", ""client_000"", ""client_002"", ""client_031"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
183,183,1.0986655950546265,1.0986655950546265,1.0986655950546265,0.16787491738796234,0.16787491738796234,3.645758867263794,3.645758867263794,1.132429599761963,1.132429599761963,0.16787491738796234,0.36457589268684387,0.5662147998809814,0.921875,0.921875,0.9417804417804418,0.9417804417804418,0.9240022130647131,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999820868786386,0.6451349477283657,1.6100992560386658,189.362008961034,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_039"", ""client_013"", ""client_026"", ""client_035"", ""client_024"", ""client_008"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
184,184,1.0358812808990479,1.0358812808990479,1.0358812808990479,0.08851359039545059,0.08851359039545059,3.6678364276885986,3.6678364276885986,1.1611682176589966,1.1611682176589966,0.08851359039545059,0.36678364872932434,0.5805841088294983,0.96875,0.96875,0.9666889483065955,0.9666889483065955,0.9660135360962567,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998818665091553,0.6498724282719195,1.6147433817386627,196.44102474144893,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_025"", ""client_009"", ""client_034"", ""client_016"", ""client_023"", ""client_005"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
185,185,1.0929620265960693,1.0929620265960693,1.0929620265960693,0.12030243128538132,0.12030243128538132,3.794037103652954,3.794037103652954,1.1865116357803345,1.1865116357803345,0.12030243128538132,0.3794037103652954,0.5932558178901672,0.9375,0.9375,0.9318753142282553,0.9318753142282553,0.9367694193061841,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6621323507279158,1.5908024311065674,196.41083971998887,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_012"", ""client_022"", ""client_015"", ""client_021"", ""client_007"", ""client_033"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
186,186,1.0357773303985596,1.0357773303985596,1.0357773303985596,0.10165266692638397,0.10165266692638397,3.6801044940948486,3.6801044940948486,1.1322282552719116,1.1322282552719116,0.10165266692638397,0.3680104613304138,0.5661141276359558,0.96875,0.96875,0.9714285714285715,0.9714285714285715,0.9696428571428571,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998843930635838,0.6551965228281915,1.5787922143936157,190.0857399792876,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_021"", ""client_030"", ""client_012"", ""client_001"", ""client_038"", ""client_016"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
187,187,1.0112032890319824,1.0112032890319824,1.0112032890319824,0.028064250946044922,0.028064250946044922,3.796147584915161,3.796147584915161,1.2070485353469849,1.2070485353469849,0.028064250946044922,0.37961477041244507,0.6035242676734924,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998284488920658,0.647422709967941,1.5585546493530273,198.72813247638987,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_000"", ""client_014"", ""client_031"", ""client_028"", ""client_009"", ""client_011"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
188,188,1.0041072368621826,1.0041072368621826,1.0041072368621826,0.06704037636518478,0.06704037636518478,3.728888750076294,3.728888750076294,1.128355860710144,1.128355860710144,0.06704037636518478,0.3728888928890228,0.564177930355072,0.984375,0.984375,0.9834710743801651,0.9834710743801651,0.984375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998302687411599,0.6472458243370056,1.5574588179588318,192.01248761356692,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_018"", ""client_035"", ""client_007"", ""client_027"", ""client_029"", ""client_034"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
189,189,0.9874860048294067,0.9874860048294067,0.9874860048294067,0.09216982871294022,0.09216982871294022,3.6279008388519287,3.6279008388519287,1.0650521516799927,1.0650521516799927,0.09216982871294022,0.3627900779247284,0.5325260758399963,0.984375,0.984375,0.9868686868686868,0.9868686868686868,0.984185606060606,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998880335899231,0.6459419340826571,1.5609087646007538,193.604891619907,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_036"", ""client_023"", ""client_006"", ""client_010"", ""client_037"", ""client_022"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
190,190,0.9741009473800659,0.9741009473800659,0.9741009473800659,0.04991083964705467,0.04991083964705467,3.6969950199127197,3.6969950199127197,1.1089812517166138,1.1089812517166138,0.04991083964705467,0.36969950795173645,0.5544906258583069,0.984375,0.984375,0.9825396825396826,0.9825396825396826,0.9837797619047619,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6417519808746874,1.5839156210422516,200.9100681685959,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_017"", ""client_039"", ""client_025"", ""client_019"", ""client_003"", ""client_020"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
191,191,0.9650278687477112,0.9650278687477112,0.9650278687477112,0.011861077509820461,0.011861077509820461,3.8295376300811768,3.8295376300811768,1.1404260396957397,1.1404260396957397,0.011861077509820461,0.3829537630081177,0.5702130198478699,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998903659037961,0.6408096342347562,1.5517584085464478,194.09103817047435,mmbind_weighted_contrastive,1.0,"[""client_018"", ""client_006"", ""client_019"", ""client_025"", ""client_030"", ""client_034"", ""client_007"", ""client_029""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
192,192,1.007737398147583,1.007737398147583,1.007737398147583,0.06594433635473251,0.06594433635473251,3.71856427192688,3.71856427192688,1.1398731470108032,1.1398731470108032,0.06594433635473251,0.3718564212322235,0.5699365735054016,0.96875,0.96875,0.9714285714285715,0.9714285714285715,0.9678571428571427,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998372660699756,0.6480826032347977,1.5170662999153137,192.7109153571073,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_026"", ""client_032"", ""client_015"", ""client_037"", ""client_000"", ""client_009"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
193,193,1.164733648300171,1.164733648300171,1.164733648300171,0.16295720636844635,0.16295720636844635,3.7075979709625244,3.7075979709625244,1.2620333433151245,1.2620333433151245,0.16295720636844635,0.3707598149776459,0.6310166716575623,0.9375,0.9375,0.9333333333333332,0.9333333333333332,0.9375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998389477922427,0.652659609913826,1.473948895931244,191.43608151521767,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_008"", ""client_036"", ""client_005"", ""client_039"", ""client_013"", ""client_022"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
194,194,1.019727110862732,1.019727110862732,1.019727110862732,0.09188461303710938,0.09188461303710938,3.730595350265503,3.730595350265503,1.1095659732818604,1.1095659732818604,0.09188461303710938,0.37305954098701477,0.5547829866409302,0.96875,0.96875,0.9461279461279463,0.9461279461279463,0.9668560606060606,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999893730074389,0.6428623180836439,1.4205883741378784,198.6793559557409,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_016"", ""client_038"", ""client_027"", ""client_002"", ""client_003"", ""client_031"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
195,195,1.0640873908996582,1.0640873908996582,1.0640873908996582,0.05496587976813316,0.05496587976813316,3.790238618850708,3.790238618850708,1.2601953744888306,1.2601953744888306,0.05496587976813316,0.37902387976646423,0.6300976872444153,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6412456911057234,1.394493818283081,190.73459304578137,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_004"", ""client_017"", ""client_033"", ""client_028"", ""client_010"", ""client_001"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
196,196,0.9256234765052795,0.9256234765052795,0.9256234765052795,0.024607818573713303,0.024607818573713303,3.7130537033081055,3.7130537033081055,1.0594205856323242,1.0594205856323242,0.024607818573713303,0.371305376291275,0.5297102928161621,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998958875585633,0.6401886269450188,1.4359388053417206,195.95692162416526,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_039"", ""client_029"", ""client_014"", ""client_033"", ""client_028"", ""client_009"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
197,197,1.0110466480255127,1.0110466480255127,1.0110466480255127,0.11478693038225174,0.11478693038225174,3.6434757709503174,3.6434757709503174,1.06382417678833,1.06382417678833,0.11478693038225174,0.36434757709503174,0.531912088394165,0.9375,0.9375,0.934964619456598,0.934964619456598,0.9370915032679739,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998454205848255,0.638534224126488,1.3863602578639984,194.10777223552577,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_032"", ""client_005"", ""client_025"", ""client_011"", ""client_008"", ""client_022"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
198,198,1.0778827667236328,1.0778827667236328,1.0778827667236328,0.15385426580905914,0.15385426580905914,3.6291656494140625,3.6291656494140625,1.1222237348556519,1.1222237348556519,0.15385426580905914,0.3629165589809418,0.5611118674278259,0.953125,0.953125,0.9671632715110977,0.9671632715110977,0.9523411371237458,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998469778117827,0.6493821390904486,1.3996634185314178,198.2556703738228,mmbind_weighted_contrastive,1.0,"[""client_038"", ""client_020"", ""client_006"", ""client_015"", ""client_024"", ""client_002"", ""client_013"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
199,199,0.9459589719772339,0.9459589719772339,0.9459589719772339,0.032490890473127365,0.032490890473127365,3.6841952800750732,3.6841952800750732,1.0900970697402954,1.0900970697402954,0.032490890473127365,0.3684195280075073,0.5450485348701477,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998990026511804,0.6373339109122753,1.3934564292430878,188.07099140647915,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_019"", ""client_007"", ""client_036"", ""client_023"", ""client_012"", ""client_035"", ""client_027""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
200,200,0.973534107208252,0.973534107208252,0.973534107208252,0.05553435534238815,0.05553435534238815,3.6955912113189697,3.6955912113189697,1.0968812704086304,1.0968812704086304,0.05553435534238815,0.3695591390132904,0.5484406352043152,0.984375,0.984375,0.9646464646464646,0.9646464646464646,0.9862689393939394,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6455632182769477,1.4209780097007751,186.38814889255445,mmbind_weighted_contrastive,1.0,"[""client_004"", ""client_030"", ""client_010"", ""client_026"", ""client_034"", ""client_001"", ""client_018"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
